REGISTRATION_DATE,KC_REPUDIATE_DT,DRIVER_AGE,KC_OUTSTANDING_RESERVE,TIME_TAKEN_REGISTRATION,KC_STATUS,KC_STATUS_TEXT,POLICY_NUMBER,CLAIMNUMBER,RISKNAME,ANALYST_HANDLING,AUTHORIZE_BY,NOTIFICATE_DATE,POLICE_REPORTED,POLICE_STATION_NAME,KC_SUM_INSURED,DATE_LOSS,PERILNAME,NOTIFICATION_DATE,IC_NAME,GP_NAME,GCT_NAME,CLIENT_MOBILE_NUMBER,CLIENT_NAME,INT_TYP,INTERMEDIARY_NAME,INTERMEDIARY_PHONE_NO,COVER_START_DATE,COVER_END_DATE,BR_NAME,MAKE_NAME,MODEL_NAME,MANUFACTURING_YEAR,POLICY_HOLDER_GENDER,POLICY_HOLDER_AGE,KC_FIRST_REPUDIATE_REM,KC_FIRST_REPUDIATE_REM_DATA,KC_SECOND_REPUDIATE_REM,KC_FIFTH_REPUDIATE_REM,GMR_ENGINE_NO,GMR_CHASIS_NO,GMR_VEH_COLOR
,,24.0,1500,1,15,Windscreen Fitter Appointed,G/THK/00238,C/THK/00242,KC00237,G00008,M00006,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,721002130,Elizabeth 00233,Bancassurance,AGAlec 00006,722000062,,,Thika,Toyota,Corolla Cba-Nze121,2010,Male,43.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/THK/00239,C/THK/00243,KD00238,R00010,G00001,,No,,15000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,720002140,Ella 00234,Agent,AGDouglas 00047,723000472,,,Thika,Honda,Fit,2013,Male,22.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,1,2,Registered,G/EMB/00240,C/EMB/00244,KD00239,R00010,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,716001850,Ellen 00235,Bancassurance,AGAlec 00006,722000062,,,Embu,Subaru,Outback Bs,2017,Male,41.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1800,0,74,Authorized Payment,G/NKU/00241,C/NKU/00245,KD00240,M00009,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,739002150,Emily 00236,Bancassurance,AGAlan 00004,203000042,,,Nakuru,Toyota,Ractis,2014,,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1800,0,74,Authorized Payment,G/NKU/00242,C/NKU/00246,KC00241,M00009,G00001,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,725002160,Emma 00237,Bancassurance,AGAlan 00004,203000042,,,Nakuru,Toyota,Fielder,2010,Male,41.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/RKA/00243,C/RKA/00247,KD00242,C00012,M00006,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,723002170,Erica 00238,Bancassurance,AGAlec 00006,722000062,,,Ruaka,Toyota,Hilux Kun15,2015,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,2,Registered,G/NKU/00244,C/NKU/00248,KC00243,G00008,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,723002180,Esther 00239,Agent,AGJeffrey 00087,724000802,,,Nakuru,Toyota,"Vanguard Aca3, Gsa3",2012,,42.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,800,1,15,Windscreen Fitter Appointed,G/THK/00245,C/THK/00249,KD00244,M00009,G00001,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,711001930,Eva 00240,Bancassurance,AGHenry 00076,745000692,,,Thika,Nissan,Cube Z12,2016,,43.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/MCH/00246,C/MCH/00250,KC00245,G00008,J00002,,No,,15000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,702002190,Evelyn 00241,Bancassurance,AGAlec 00006,722000062,,,Machakos,Honda,800,2008,Male,43.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,1,74,Authorized Payment,G/EMB/00247,C/EMB/00251,KC00246,E00011,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,727000430,Faith 00242,Agent,AGCharles 00030,722000302,,,Embu,Toyota,Fielder,2008,Male,34.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/MSA/00248,C/MSA/00252,KC00247,R00001,J00002,,No,,20000.0,,Windscreen,,Motor Commercial Psv,Psv Chauffeur Driven,Comprehensive,724002200,Felicity 00243,Agent,AGNathaniel 00121,712000242,,,Mombasa,Toyota,Allion Zrt260,2012,Male,41.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,69,Claim Closed,G/MSA/00249,C/MSA/00253,KD00248,R00001,G00001,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,725002210,Fiona 00244,Agent,AGDarren 00039,725000392,,,Mombasa,Nissan,Serena C23,2015,,41.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,2,Registered,G/KTD/00250,C/KTD/00254,KC00249,M00009,J00002,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,723002220,Florence 00245,Bancassurance,AGAlan 00004,203000042,,,Ktda,Toyota,Fielder,2011,Male,43.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,2,Registered,G/NKU/00251,C/NKU/00255,KD00250,G00008,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,726002230,Frances 00246,Bancassurance,AGAlec 00006,722000062,,,Nakuru,Nissan,Lafesta,2013,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/EMB/00252,C/EMB/00256,KC00251,M00009,P00005,,No,,50000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,703002240,Freya 00247,Bancassurance,AGAlan 00004,203000042,,,Embu,Toyota,Probox Ncp160,2011,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,0,2,Registered,G/EMB/00253,C/EMB/00257,KD00252,E00011,J00002,,No,,50000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,721002250,Gabrielle 00248,Dsf,AGJasper 00086,723000792,,,Embu,Subaru,Forester Sj,2014,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,2,Registered,G/KTD/00254,C/KTD/00258,KD00253,M00009,G00001,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,722002260,Gail 00249,Bancassurance,AGAlan 00004,203000042,,,Ktda,Toyota,"Probox/Succeed Nlp5, Ncp5",2015,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1700,1,74,Authorized Payment,G/NKU/00255,C/NKU/00259,KC00254,G00008,J00002,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,721002270,Gemma 00250,Bancassurance,AGAlec 00006,722000062,,,Nakuru,Toyota,Noah/Voxy Azr6,2010,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1800,0,74,Authorized Payment,G/NYR/00256,C/NYR/00260,KD00255,G00008,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,723002280,Georgia 00251,Agent,AGNeil 00122,733001122,,,Nyeri,Nissan,Bluebird Sylphy I Mk I,2015,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1000,0,74,Authorized Payment,G/HGS/00257,C/HGS/00261,KC00256,M00009,J00002,,Yes,TBA,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,722002290,Geraldine 00252,Bancassurance,AGAlan 00004,203000042,,,Hughes,Toyota,Vitz,2009,,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1200,1,74,Authorized Payment,G/HGS/00258,C/HGS/00262,KB00257,M00009,J00002,,No,,50000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,721002300,Grace 00253,Bancassurance,AGAlan 00004,203000042,,,Hughes,Toyota,Allion Zrt260,2005,,41.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/CHQ/00259,C/CHQ/00263,KC00258,E00011,J00002,,No,,50000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,726002310,Hannah 00254,Bancassurance,AGAustin 00015,725000152,,,Chq,Toyota,Fielder,2013,,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,1,15,Windscreen Fitter Appointed,G/MRU/00260,C/MRU/00264,KC00259,R00010,G00001,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,701002320,Harriet 00255,Agent,AGNicholas 00123,738001132,,,Meru,Nissan,Tiida,2012,Male,42.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/KTD/00261,C/KTD/00265,KD00260,R00010,J00002,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,724002330,Heather 00256,Agent,AGNigel 00124,203001142,,,Ktda,Subaru,Impreza,2013,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,2000,1,74,Authorized Payment,G/HGS/00262,C/HGS/00266,KB00261,M00009,G00001,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,723002340,Helen 00257,Bancassurance,AGAlan 00004,203000042,,,Hughes,Subaru,"Outback Bl, Bp",2007,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/HGS/00263,C/HGS/00267,KD00262,M00009,P00005,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,725002350,Holly 00258,Bancassurance,AGAlan 00004,203000042,,,Hughes,Suzuki,Swift Sf413,2015,Male,41.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/KTD/00264,C/KTD/00268,KC00263,M00009,G00001,,No,,45000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,724002360,Imogen 00259,Bancassurance,AGAlan 00004,203000042,,,Ktda,Isuzu,Tfs86,2017,Male,43.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,1,15,Windscreen Fitter Appointed,G/MCH/00265,C/MCH/00269,KC00264,C00012,M00006,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,719000100,Irene 00260,Agent,AGNoah 00125,733001152,,,Machakos,Toyota,Axio,2012,Male,41.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/HGS/00266,C/HGS/00270,KD00265,G00008,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,723002370,Isabella 00261,Bancassurance,AGAlec 00006,722000062,,,Hughes,Mazda,Axela,2017,,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/KTD/00267,C/KTD/00271,KD00266,R00010,G00001,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,710002380,Isabelle 00262,Agent,AGNorman 00126,700001162,,,Ktda,Toyota,Spade Ncp14,2016,,47.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,4500,1,15,Windscreen Fitter Appointed,G/KTD/00268,C/KTD/00272,KD00267,R00010,G00001,,No,,60000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,715002390,Ivy 00263,Dsf,AGOliver 00127,715001172,,,Ktda,Toyota,C-Hr X1,2019,Male,42.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,69,Claim Closed,G/MRU/00269,C/MRU/00273,KC00268,R00010,P00005,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,726002400,Jacqueline 00264,Agent,AGOscar 00128,701001182,,,Meru,Honda,Airwave,2008,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,1,2,Registered,G/MCH/00270,C/MCH/00274,KC00269,G00008,M00006,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,703002410,Jade 00265,Bancassurance,AGAlec 00006,722000062,,,Machakos,Nissan,Dualis,2009,Male,41.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,2,Registered,G/HGS/00271,C/HGS/00275,KC00270,G00008,J00002,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,722002420,Jane 00266,Bancassurance,AGAlec 00006,722000062,,,Hughes,Toyota,Belta,2012,Male,35.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/KGL/00272,C/KGL/00276,KD00271,M00009,P00005,,No,,45000.0,,Windscreen,,Motor Commercial Psv,Psv Chauffeur Driven,Comprehensive,725000210,Janet 00267,Bancassurance,AGAlan 00004,203000042,,,Kitengela,Toyota,"Land Cruiser Pzj7, Kzj7, Hzj7, Bj7, Lj7, Rj7",2014,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,900,0,15,Windscreen Fitter Appointed,G/NYR/00273,C/NYR/00277,KD00272,M00009,P00005,,No,,50000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,726002430,Jasmine 00268,Bancassurance,AGAlan 00004,203000042,,,Nyeri,Toyota,"Probox/Succeed Nlp5, Ncp5",2016,Male,44.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1200,1,74,Authorized Payment,G/HQS/00274,C/HQS/00278,KC00273,R00001,J00002,,No,,50000.0,,Windscreen,,Motor Private,Motor Pack,Comprehensive,724002440,Jean 00269,Direct,AGDamian 00037,372,,,Head Office,Honda,Fit,2011,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1000,0,74,Authorized Payment,G/HQS/00275,C/HQS/00279,KC00274,R00001,G00001,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,723002450,Jennifer 00270,Agent,AGHarvey 00074,723000672,,,Head Office,Mazda,Demio Dw,2009,,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1800,0,74,Authorized Payment,G/NKU/00276,C/NKU/00280,KB00275,G00008,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,723002460,Jessica 00271,Bancassurance,AGOwen 00129,723001192,,,Nakuru,Mitsubishi,Lancer Cy/Za,2012,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/CHQ/00277,C/CHQ/00281,KC00276,E00011,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,726002470,Jill 00272,Bancassurance,AGAustin 00015,725000152,,,Chq,Toyota,Noah/Voxy Azr6,2011,,50.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,2100,1,74,Authorized Payment,G/NKU/00278,C/NKU/00282,KD00277,G00008,P00005,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,728002480,Joan 00273,Agent,AGPatrick 00130,725001202,,,Nakuru,Subaru,Forester Sj,2014,Male,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,1,15,Windscreen Fitter Appointed,G/THK/00279,C/THK/00283,KD00278,R00010,G00001,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,719002490,Joanna 00274,Agent,AGPaul 00131,786001212,,,Thika,Toyota,Succeed,2014,Male,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,1,Incomplete,G/MCH/00280,C/MCH/00284,KD00279,N00004,N00004,,No,,50000.0,,Windscreen,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,703002500,Joanne 00275,Bancassurance,AGAlan 00004,203000042,,,Machakos,Isuzu,Frr,2020,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,3000,0,74,Authorized Payment,G/MCH/00280,C/MCH/00285,KD00279,M00009,J00002,,No,,50000.0,,Windscreen,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,703002500,Joanne 00275,Bancassurance,AGAlan 00004,203000042,,,Machakos,Isuzu,Frr,2020,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,1,15,Windscreen Fitter Appointed,G/NYR/00281,C/NYR/00286,KC00280,G00008,P00005,,No,,40000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,726002510,Josephine 00276,Bancassurance,AGAlan 00004,203000042,,,Nyeri,Subaru,Forester Sh,2008,Male,37.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/RKA/00282,C/RKA/00287,KD00281,G00008,J00002,,No,,650000.0,,Motor Total Theft,,Motor Private,Motor Private,Comprehensive,726002520,Judith 00277,Bancassurance,AGAlec 00006,722000062,,,Ruaka,Mazda,Demio Dw,2014,,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,1,15,Windscreen Fitter Appointed,G/KTD/00283,C/KTD/00288,KC00282,R00010,G00001,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,701002530,Julia 00278,Agent,AGPeter 00132,720001222,,,Ktda,Honda,Insight Ze,2011,,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1400,0,2,Registered,G/MSA/00114,C/MSA/00289,KD00112,M00009,G00001,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,725000980,Louis 00109,Bancassurance,AGAlan 00004,203000042,,,Mombasa,Nissan,Advan,2014,Male,20.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1400,0,2,Registered,G/HGS/00284,C/HGS/00290,KC00283,M00009,G00001,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,723002540,Juliet 00279,Bancassurance,AGAlan 00004,203000042,,,Hughes,Mazda,Axela,2012,Male,20.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,1,15,Windscreen Fitter Appointed,G/MCH/00285,C/MCH/00291,KD00284,C00012,M00006,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,728002550,Karen 00280,Agent,AGAnthony 00011,728000112,,,Machakos,Toyota,Probox Ncp160,2015,Male,37.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,3000,0,74,Authorized Payment,G/MSA/00286,C/MSA/00292,KD00285,R00001,J00002,,No,,50000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,725002030,Kate 00281,Agent,AGMartin 00115,725001062,,,Mombasa,Mazda,Cx-5 Ke,2014,,37.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1400,0,74,Authorized Payment,G/MRU/00287,C/MRU/00293,KC00286,R00010,G00001,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,701002560,Katherine 00282,Agent,AGOscar 00128,701001182,,,Meru,Nissan,Tiida,2010,Male,36.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,15,Windscreen Fitter Appointed,G/HGS/00288,C/HGS/00294,KC00287,G00008,J00002,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,720002570,Kathleen 00283,Bancassurance,AGAlec 00006,722000062,,,Hughes,Mazda,Axela,2013,Male,20.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1200,0,2,Registered,G/NYR/00289,C/NYR/00295,KB00288,M00009,J00002,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,700002580,Katie 00284,Bancassurance,AGAlex 00007,711000072,,,Nyeri,Toyota,Fielder,2007,Male,37.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,0,15,Windscreen Fitter Appointed,G/KTD/00290,C/KTD/00296,KC00289,R00010,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,719000100,Katrina 00285,Agent,AGPhilip 00133,722001232,,,Ktda,Toyota,Mark X,2012,,37.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,0,2,Registered,G/HQS/00291,C/HQS/00297,KD00290,R00001,P00005,,No,,50000.0,,Windscreen,,Motor Private,Motor Pack,Comprehensive,721002590,Kayla 00286,Direct,AGDamian 00037,372,,,Head Office,Nissan,Teana I Mk I,2015,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1500,0,74,Authorized Payment,G/HQS/00291,C/HQS/00298,KD00290,R00001,J00002,,No,,50000.0,,Windscreen,,Motor Private,Motor Pack,Comprehensive,721002590,Kayla 00286,Direct,AGDamian 00037,372,,,Head Office,Nissan,Teana I Mk I,2015,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1600,1,74,Authorized Payment,G/NKU/00292,C/NKU/00299,KC00291,C00012,M00006,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,725002600,Kayleigh 00287,Bancassurance,AGAlec 00006,722000062,,,Nakuru,Toyota,Fielder,2008,Male,37.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/KTD/00293,C/KTD/00300,KB00292,C00012,M00006,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,723002610,Keira 00288,Bancassurance,AGAlan 00004,203000042,,,Ktda,Toyota,Harrier U3,2007,Male,36.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/HQS/00294,C/HQS/00301,KB00293,R00001,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,700002620,Kelly 00289,Agent,AGQuentin 00134,722001242,,,Head Office,Toyota,"Premio Nzt26, Zrt26",2004,Male,35.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1392,0,74,Authorized Payment,G/MSA/00295,C/MSA/00302,KD00294,C00012,P00005,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,729002630,Kimberley 00290,Agent,AGRalph 00135,729001252,,,Mombasa,Toyota,Sienta Ncp8,2015,Male,36.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/RNG/00296,C/RNG/00303,KC00295,M00009,J00002,,No,,50000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,714002640,Kirsten 00291,Bancassurance,AGAlan 00004,203000042,,,Rongai,Toyota,Axio,2007,Male,36.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/HQS/00297,C/HQS/00304,KD00296,R00001,J00002,,No,,50000.0,,Windscreen,,Motor Private,Motor Pack,Comprehensive,707002650,Laura 00292,Direct,AGDamian 00037,372,,,Head Office,Nissan,Note,2014,Male,36.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,2000,0,74,Authorized Payment,G/HQS/00298,C/HQS/00305,KD00297,C00012,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,746002660,Lauren 00293,Agent,AGQuentin 00134,722001242,,,Head Office,Nissan,Bluebird Sylphy/Sylphy Mk Iii,2017,Male,35.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1200,0,74,Authorized Payment,G/KKM/00299,C/KKM/00306,KC00298,C00012,M00006,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,729002670,Leah 00294,Agent,AGRaymond 00136,729001262,,,Kakamega,Toyota,Fielder,2011,Male,35.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1400,1,74,Authorized Payment,G/HGS/00300,C/HGS/00307,KD00299,G00008,J00002,,No,,30000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,727002680,Leanne 00295,Bancassurance,AGAlec 00006,722000062,,,Hughes,Nissan,Note,2017,Male,35.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1800,1,74,Authorized Payment,G/HGS/00301,C/HGS/00308,KC00300,E00011,M00006,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,725002690,Leonie 00296,Agent,AGGerard 00067,221000602,,,Hughes,Toyota,Fielder,2011,Male,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,1050,0,15,Windscreen Fitter Appointed,G/MSA/00302,C/MSA/00309,KC00301,R00001,J00002,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,737002700,Lesley 00297,Dsf,AGReuben 00137,727001272,,,Mombasa,Toyota,Probox/Succeed P5,2011,Male,35.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,1,74,Authorized Payment,G/WST/00303,C/WST/00310,KD00302,M00009,J00002,,No,,20000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,722002710,Lillian 00298,Bancassurance,AGAlan 00004,203000042,,,Westlands,Mazda,Demio Dw,2016,Male,35.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,24.0,0,0,74,Authorized Payment,G/THK/00304,C/THK/00311,KC00303,M00009,J00002,,No,,50000.0,,Windscreen,,Motor Private,Motor Private,Comprehensive,716002720,Lily 00299,Bancassurance,AGHenry 00076,745000692,,,Thika,Subaru,Impreza,2012,Male,33.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
